osm_id,highway,lanes,maxspeed,name,oneway,WKT
"1256325707","nan",,,,,"POINT (-77.0460544 -11.9154654)"
"1256325709","nan",,,,,"POINT (-77.0377822 -11.9094408)"
"1256325711","nan",,,,,"POINT (-77.0447339 -11.9140915)"
"1256325712","nan",,,,,"POINT (-77.038996 -11.9073072)"
"1256325714","nan",,,,,"POINT (-77.046276 -11.9159219)"
"1256325715","nan",,,,,"POINT (-77.0376098 -11.9081981)"
"1256325716","nan",,,,,"POINT (-77.0365498 -11.9091027)"
"1256325717","nan",,,,,"POINT (-77.0436082 -11.9103533)"
"1256325718","nan",,,,,"POINT (-77.0497314 -11.9140605)"
"1256325720","nan",,,,,"POINT (-77.0397261 -11.901105)"
"1256325722","nan",,,,,"POINT (-77.0445262 -11.9136568)"
"1256325727","nan",,,,,"POINT (-77.0444586 -11.9147193)"
"1256325728","nan",,,,,"POINT (-77.0472094 -11.9154427)"
"1256325729","nan",,,,,"POINT (-77.0419757 -11.9150431)"
"1256325732","nan",,,,,"POINT (-77.043867 -11.9166457)"
"1256325734","nan",,,,,"POINT (-77.0439324 -11.9135689)"
"1256325736","nan",,,,,"POINT (-77.0418908 -11.9170382)"
"1256325739","nan",,,,,"POINT (-77.0392692 -11.9077168)"
"1256325741","nan",,,,,"POINT (-77.0427657 -11.9139406)"
"1256325742","nan",,,,,"POINT (-77.0415818 -11.9131569)"
"1256325743","nan",,,,,"POINT (-77.0400273 -11.9128109)"
"1256325744","nan",,,,,"POINT (-77.0463843 -11.9137763)"
"1256325745","nan",,,,,"POINT (-77.0451734 -11.9119943)"
"1256325747","nan",,,,,"POINT (-77.0438458 -11.9146452)"
"1256325751","nan",,,,,"POINT (-77.043456 -11.9147282)"
"1256325753","nan",,,,,"POINT (-77.0411424 -11.9162313)"
"1256325754","nan",,,,,"POINT (-77.0437787 -11.9132369)"
"1256325755","nan",,,,,"POINT (-77.036047 -11.9069501)"
"1256325756","nan",,,,,"POINT (-77.0413066 -11.9142274)"
"1256325757","nan",,,,,"POINT (-77.0446539 -11.9151463)"
"1256325763","nan",,,,,"POINT (-77.0445936 -11.9098141)"
"1256325765","nan",,,,,"POINT (-77.0441412 -11.9140255)"
"1256325767","nan",,,,,"POINT (-77.0417873 -11.904822)"
"1256325770","nan",,,,,"POINT (-77.041701 -11.9161061)"
"1256325772","nan",,,,,"POINT (-77.0393492 -11.9078366)"
"1256325775","nan",,,,,"POINT (-77.0387497 -11.9069381)"
"1256325778","nan",,,,,"POINT (-77.0407888 -11.9076858)"
"1256325780","nan",,,,,"POINT (-77.046588 -11.9141876)"
"1256325781","nan",,,,,"POINT (-77.0431689 -11.9084427)"
"1256325783","nan",,,,,"POINT (-77.0441854 -11.9156057)"
"1256325785","nan",,,,,"POINT (-77.0373977 -11.9078959)"
"1256325786","nan",,,,,"POINT (-77.0427115 -11.9064454)"
"1256325787","nan",,,,,"POINT (-77.0428485 -11.9143574)"
"1256325789","nan",,,,,"POINT (-77.0448474 -11.9155694)"
"1256325790","nan",,,,,"POINT (-77.0452453 -11.9138343)"
"1256325792","nan",,,,,"POINT (-77.036417 -11.9054938)"
"1256325796","nan",,,,,"POINT (-77.0447346 -11.9153228)"
"1256325797","nan",,,,,"POINT (-77.0451931 -11.9125531)"
"1256325802","nan",,,,,"POINT (-77.0417811 -11.9141456)"
"1256325803","nan",,,,,"POINT (-77.0431964 -11.907322)"
"1256325805","nan",,,,,"POINT (-77.0426317 -11.9063106)"
"1256325806","nan",,,,,"POINT (-77.0366435 -11.9064377)"
"1256325808","nan",,,,,"POINT (-77.0414123 -11.9146954)"
"1256325809","nan",,,,,"POINT (-77.0467889 -11.9145935)"
"1256325810","nan",,,,,"POINT (-77.0419629 -11.9080885)"
"1256325812","nan",,,,,"POINT (-77.0358461 -11.9088782)"
"1256325813","nan",,,,,"POINT (-77.0403239 -11.9092974)"
"1256325814","nan",,,,,"POINT (-77.0433736 -11.9137872)"
"1256325815","nan",,,,,"POINT (-77.0431526 -11.9106026)"
"1256325823","nan",,,,,"POINT (-77.0423967 -11.9058943)"
"1256325824","nan",,,,,"POINT (-77.0450324 -11.9159738)"
"1256325828","nan",,,,,"POINT (-77.0394367 -11.9118973)"
"1256325830","nan",,,,,"POINT (-77.0429407 -11.9148378)"
"1256325831","nan",,,,,"POINT (-77.0442409 -11.9130565)"
"1256325833","nan",,,,,"POINT (-77.0396255 -11.908251)"
"1256325834","nan",,,,,"POINT (-77.0412996 -11.9171609)"
"1256325835","nan",,,,,"POINT (-77.0414945 -11.9089586)"
"1256325836","nan",,,,,"POINT (-77.0409559 -11.9125824)"
"1256325837","nan",,,,,"POINT (-77.0358671 -11.9080637)"
"1256325841","nan",,,,,"POINT (-77.0431873 -11.9133498)"
"1256325845","nan",,,,,"POINT (-77.0469902 -11.9149999)"
"1256325846","nan",,,,,"POINT (-77.0433527 -11.911631)"
"1256325847","nan",,,,,"POINT (-77.0411948 -11.9137302)"
"1256325848","nan",,,,,"POINT (-77.0435131 -11.9120776)"
"1256325849","nan",,,,,"POINT (-77.0425615 -11.9079001)"
"1256325850","nan",,,,,"POINT (-77.0415038 -11.9151436)"
"1256325851","nan",,,,,"POINT (-77.0387321 -11.9090127)"
"1256325854","nan",,,,,"POINT (-77.0471869 -11.914393)"
"1256325855","nan",,,,,"POINT (-77.0396786 -11.9134204)"
"1256325856","nan",,,,,"POINT (-77.0371933 -11.9074808)"
"1256325857","nan",,,,,"POINT (-77.0376334 -11.9097215)"
"1256325859","nan",,,,,"POINT (-77.0406403 -11.9062529)"
"1256325863","nan",,,,,"POINT (-77.0412035 -11.9074183)"
"1256325865","nan",,,,,"POINT (-77.042676 -11.9158874)"
"1256325866","nan",,,,,"POINT (-77.0402129 -11.9071113)"
"1256325870","nan",,,,,"POINT (-77.0416417 -11.9071356)"
"1256325874","nan",,,,,"POINT (-77.0375381 -11.9095983)"
"1256325877","nan",,,,,"POINT (-77.0438037 -11.9132876)"
"1256325878","nan",,,,,"POINT (-77.0420008 -11.9074516)"
"1256325880","nan",,,,,"POINT (-77.0411892 -11.9085021)"
"1256325883","nan",,,,,"POINT (-77.0423634 -11.908305)"
"1256325884","nan",,,,,"POINT (-77.0428817 -11.9168325)"
"1256325885","nan",,,,,"POINT (-77.0382867 -11.9083472)"
"1256325888","traffic_signals",,,,,"POINT (-77.0344333 -11.9083378)"
"1256325893","nan",,,,,"POINT (-77.0377423 -11.90724)"
"1256325894","nan",,,,,"POINT (-77.0443733 -11.914533)"
"1256325897","nan",,,,,"POINT (-77.0409501 -11.9157676)"
"1256325898","nan",,,,,"POINT (-77.0390433 -11.9121998)"
"1256325899","nan",,,,,"POINT (-77.0402886 -11.9072316)"
"1256325901","nan",,,,,"POINT (-77.0357459 -11.9072761)"
"1256325903","nan",,,,,"POINT (-77.0426953 -11.9087131)"
"1256325904","traffic_signals",,,,,"POINT (-77.0479416 -11.9150455)"
"1256325906","nan",,,,,"POINT (-77.041869 -11.914551)"
"1256325907","nan",,,,,"POINT (-77.0406871 -11.9077514)"
"1256325911","nan",,,,,"POINT (-77.0378682 -11.90957)"
"1256325912","nan",,,,,"POINT (-77.0383679 -11.9084686)"
"1256325913","nan",,,,,"POINT (-77.0427148 -11.9108421)"
"1256325915","nan",,,,,"POINT (-77.0443527 -11.9165606)"
"1256325918","nan",,,,,"POINT (-77.0411605 -11.9036725)"
"1256325919","nan",,,,,"POINT (-77.0411446 -11.9066946)"
"1256325920","nan",,,,,"POINT (-77.0393461 -11.9099301)"
"1256325921","nan",,,,,"POINT (-77.0445828 -11.9109456)"
"1256325923","nan",,,,,"POINT (-77.0416788 -11.9136379)"
"1256325924","nan",,,,,"POINT (-77.0350839 -11.9073342)"
"1256325929","nan",,,,,"POINT (-77.0380126 -11.9079377)"
"1256325931","nan",,,,,"POINT (-77.0438975 -11.9149093)"
"1256325933","nan",,,,,"POINT (-77.0454438 -11.9142365)"
"1256325934","nan",,,,,"POINT (-77.0454226 -11.9124318)"
"1256325943","nan",,,,,"POINT (-77.043655 -11.9156678)"
"1256325945","nan",,,,,"POINT (-77.0414088 -11.9171382)"
"1256325947","nan",,,,,"POINT (-77.039712 -11.9083805)"
"1256325949","nan",,,,,"POINT (-77.0356548 -11.9064534)"
"1256325950","nan",,,,,"POINT (-77.0422347 -11.9100921)"
"1256325952","nan",,,,,"POINT (-77.0422422 -11.9089718)"
"1256325955","nan",,,,,"POINT (-77.0459122 -11.9121729)"
"1256325956","nan",,,,,"POINT (-77.0440969 -11.9100859)"
"1256325959","nan",,,,,"POINT (-77.041988 -11.9091169)"
"1256325962","nan",,,,,"POINT (-77.039169 -11.9114967)"
"1256325963","nan",,,,,"POINT (-77.0354473 -11.9075904)"
"1256325964","nan",,,,,"POINT (-77.0430358 -11.9112192)"
"1256325967","nan",,,,,"POINT (-77.0402042 -11.9143776)"
"1256325968","nan",,,,,"POINT (-77.0456501 -11.9146521)"
"1256325969","nan",,,,,"POINT (-77.0415232 -11.9070261)"
"1256325971","nan",,,,,"POINT (-77.0450167 -11.9133576)"
"1256325972","nan",,,,,"POINT (-77.0407356 -11.915307)"
"1256325973","nan",,,,,"POINT (-77.0386456 -11.9088835)"
"1256325974","nan",,,,,"POINT (-77.0420022 -11.9096799)"
"1256325976","nan",,,,,"POINT (-77.0467344 -11.9136049)"
"1256325978","nan",,,,,"POINT (-77.043042 -11.9128913)"
"1256325979","nan",,,,,"POINT (-77.0417057 -11.9046831)"
"1256325980","nan",,,,,"POINT (-77.0442768 -11.9143218)"
"1256325982","nan",,,,,"POINT (-77.0448194 -11.9113643)"
"1256325984","nan",,,,,"POINT (-77.0410811 -11.9073115)"
"1256325985","nan",,,,,"POINT (-77.0421831 -11.915998)"
"1256325986","nan",,,,,"POINT (-77.0384848 -11.9104872)"
"1256325988","nan",,,,,"POINT (-77.0456573 -11.9123078)"
"1258298563","nan",,,,,"POINT (-77.0440397 -11.9022459)"
"1258298565","nan",,,,,"POINT (-77.04627 -11.9106396)"
"1258298567","nan",,,,,"POINT (-77.0541923 -11.9123073)"
"1258298574","nan",,,,,"POINT (-77.0478198 -11.9096221)"
"1258298576","nan",,,,,"POINT (-77.0516336 -11.9124366)"
"1258298577","nan",,,,,"POINT (-77.0551607 -11.911776)"
"1258298580","traffic_signals",,,,,"POINT (-77.0480107 -11.9151683)"
"1258298584","nan",,,,,"POINT (-77.0436657 -11.9071878)"
"1258298585","nan",,,,,"POINT (-77.0553368 -11.9275912)"
"1258298588","nan",,,,,"POINT (-77.0443771 -11.9167003)"
"1258298590","nan",,,,,"POINT (-77.0444885 -11.9060925)"
"1258298592","nan",,,,,"POINT (-77.0513147 -11.9184563)"
"1258298594","nan",,,,,"POINT (-77.0513089 -11.9103195)"
"1258298598","nan",,,,,"POINT (-77.0525387 -11.9125159)"
"1258298599","nan",,,,,"POINT (-77.0481694 -11.911249)"
"1258298610","nan",,,,,"POINT (-77.0514714 -11.9168486)"
"1258298612","nan",,,,,"POINT (-77.0452174 -11.9165701)"
"1258298618","nan",,,,,"POINT (-77.044296 -11.9049615)"
"1258298619","nan",,,,,"POINT (-77.0492045 -11.9155467)"
"1258298621","nan",,,,,"POINT (-77.0424751 -11.9180708)"
"1258298624","nan",,,,,"POINT (-77.0450684 -11.9075008)"
"1258298626","nan",,,,,"POINT (-77.0541094 -11.9168564)"
"1258298628","nan",,,,,"POINT (-77.0564933 -11.9154353)"
"1258298634","nan",,,,,"POINT (-77.0478494 -11.9137747)"
"1258298636","nan",,,,,"POINT (-77.0500136 -11.9169976)"
"1258298637","nan",,,,,"POINT (-77.0501678 -11.9138205)"
"1258298638","nan",,,,,"POINT (-77.0505175 -11.9137685)"
"1258298640","nan",,,,,"POINT (-77.0455532 -11.9184398)"
"1258298644","nan",,,,,"POINT (-77.0431169 -11.9013772)"
"1258298645","nan",,,,,"POINT (-77.0512016 -11.9126701)"
"1258298646","nan",,,,,"POINT (-77.0550362 -11.9139646)"
"1258298655","nan",,,,,"POINT (-77.0484536 -11.9149195)"
"1258298657","nan",,,,,"POINT (-77.0435959 -11.9183149)"
"1258298660","nan",,,,,"POINT (-77.046931 -11.9130217)"
"1258298668","nan",,,,,"POINT (-77.0517044 -11.9172481)"
"1258298670","nan",,,,,"POINT (-77.0482718 -11.9124128)"
"1258298671","nan",,,,,"POINT (-77.0531108 -11.9173976)"
"1258298674","nan",,,,,"POINT (-77.0339498 -11.9099479)"
"1258298675","nan",,,,,"POINT (-77.0491806 -11.9130692)"
"1258298677","nan",,,,,"POINT (-77.0523301 -11.9183793)"
"1258298687","nan",,,,,"POINT (-77.0453026 -11.9043382)"
"1258298695","nan",,,,,"POINT (-77.0504991 -11.9193779)"
"1258298701","nan",,,,,"POINT (-77.0509453 -11.9186675)"
"1258298702","nan",,,,,"POINT (-77.0494338 -11.9114833)"
"1258298704","nan",,,,,"POINT (-77.0507494 -11.9141799)"
"1258298708","nan",,,,,"POINT (-77.0401303 -11.9008863)"
"1258298712","nan",,,,,"POINT (-77.0472674 -11.9106356)"
"1258298713","nan",,,,,"POINT (-77.0537743 -11.9125363)"
"1258298718","nan",,,,,"POINT (-77.0468478 -11.9077835)"
"1258298719","nan",,,,,"POINT (-77.0508526 -11.9110266)"
"1258298722","nan",,,,,"POINT (-77.0554842 -11.9133653)"
"1258298728","nan",,,,,"POINT (-77.0503842 -11.9148973)"
"1258298730","nan",,,,,"POINT (-77.0437669 -11.9192891)"
"1258298732","nan",,,,,"POINT (-77.0438645 -11.9075637)"
"1258298733","nan",,,,,"POINT (-77.0514363 -11.9178429)"
"1258298742","nan",,,,,"POINT (-77.0484644 -11.9134488)"
"1258298753","nan",,,,,"POINT (-77.0557713 -11.9152546)"
"1258298760","nan",,,,,"POINT (-77.0506257 -11.9153275)"
"1258298765","nan",,,,,"POINT (-77.0441198 -11.9080113)"
"1258298766","nan",,,,,"POINT (-77.053329 -11.9154616)"
"1258298774","nan",,,,,"POINT (-77.0470863 -11.9123387)"
"1258298776","nan",,,,,"POINT (-77.0504647 -11.9160783)"
"1258298777","nan",,,,,"POINT (-77.0507161 -11.9135155)"
"1258298778","nan",,,,,"POINT (-77.0530816 -11.9150289)"
"1258298779","nan",,,,,"POINT (-77.0454743 -11.9180004)"
"1258298781","nan",,,,,"POINT (-77.0336561 -11.9094797)"
"1258298786","nan",,,,,"POINT (-77.0552522 -11.9132522)"
"1258298791","nan",,,,,"POINT (-77.0462809 -11.9224919)"
"1258298792","nan",,,,,"POINT (-77.0435856 -11.9058964)"
"1258298793","nan",,,,,"POINT (-77.0496503 -11.9178338)"
"1258298808","nan",,,,,"POINT (-77.0508299 -11.9191974)"
"1258298809","nan",,,,,"POINT (-77.0480407 -11.9100515)"
"1258298811","nan",,,,,"POINT (-77.0511651 -11.9139503)"
"1258298813","nan",,,,,"POINT (-77.0342117 -11.9095199)"
"1258298814","nan",,,,,"POINT (-77.0479321 -11.9108221)"
"1258298816","nan",,,,,"POINT (-77.0468207 -11.9098299)"
"1258298820","nan",,,,,"POINT (-77.0417092 -11.9186271)"
"1258298825","nan",,,,,"POINT (-77.046507 -11.9110562)"
"1258298827","nan",,,,,"POINT (-77.0498621 -11.910949)"
"1258298828","nan",,,,,"POINT (-77.0566821 -11.9132687)"
"1258298834","nan",,,,,"POINT (-77.0567839 -11.9159506)"
"1258298837","nan",,,,,"POINT (-77.0425147 -11.923175)"
"1258298842","nan",,,,,"POINT (-77.0518903 -11.9175867)"
"1258298844","nan",,,,,"POINT (-77.0566518 -11.9143125)"
"1258298845","nan",,,,,"POINT (-77.0542315 -11.9155371)"
"1258298847","nan",,,,,"POINT (-77.0519479 -11.9129935)"
"1258298848","nan",,,,,"POINT (-77.0484702 -11.9127732)"
"1258298849","nan",,,,,"POINT (-77.0446885 -11.9043594)"
"1258298851","nan",,,,,"POINT (-77.0536393 -11.9134587)"
"1258298852","nan",,,,,"POINT (-77.0453945 -11.9175564)"
"1258298853","nan",,,,,"POINT (-77.0327087 -11.9078597)"
"1258298854","traffic_signals",,,,,"POINT (-77.0521727 -11.9257247)"
"1258298856","nan",,,,,"POINT (-77.0447384 -11.9055158)"
"1258298859","nan",,,,,"POINT (-77.0508759 -11.9117234)"
"1258298860","nan",,,,,"POINT (-77.0566484 -11.9154322)"
"1258298861","nan",,,,,"POINT (-77.0412126 -11.9172972)"
"1258298867","nan",,,,,"POINT (-77.0489668 -11.9151214)"
"1258298869","nan",,,,,"POINT (-77.0419079 -11.9181674)"
"1258298873","nan",,,,,"POINT (-77.052695 -11.9176231)"
"1258298875","nan",,,,,"POINT (-77.0569542 -11.9162555)"
"1258298880","nan",,,,,"POINT (-77.0481775 -11.9136008)"
"1258298882","nan",,,,,"POINT (-77.0460157 -11.9101928)"
"1258298885","nan",,,,,"POINT (-77.0436925 -11.9188654)"
"1258298893","nan",,,,,"POINT (-77.0555274 -11.9148266)"
"1258298898","nan",,,,,"POINT (-77.0453026 -11.9089399)"
"1258298901","nan",,,,,"POINT (-77.0554584 -11.9110672)"
"1258298907","nan",,,,,"POINT (-77.0564055 -11.9150096)"
"1258298910","nan",,,,,"POINT (-77.042743 -11.9180236)"
"1258298913","nan",,,,,"POINT (-77.0493238 -11.9142848)"
"1258298914","nan",,,,,"POINT (-77.0501825 -11.9155671)"
"1258298916","nan",,,,,"POINT (-77.0483728 -11.9093143)"
"1258298917","nan",,,,,"POINT (-77.0529057 -11.9156899)"
"1258298918","nan",,,,,"POINT (-77.0453148 -11.9171129)"
"1258298924","nan",,,,,"POINT (-77.0549682 -11.9127322)"
"1258298934","nan",,,,,"POINT (-77.0503016 -11.9107019)"
"1258298940","nan",,,,,"POINT (-77.0570717 -11.9161917)"
"1258298942","nan",,,,,"POINT (-77.0423826 -11.917589)"
"1258298946","nan",,,,,"POINT (-77.0479694 -11.9118749)"
"1258298949","nan",,,,,"POINT (-77.0476316 -11.9102811)"
"1258298950","nan",,,,,"POINT (-77.0514285 -11.9153843)"
"1258298952","nan",,,,,"POINT (-77.0344205 -11.9091792)"
"1258298954","nan",,,,,"POINT (-77.0455461 -11.9093676)"
"1258298956","nan",,,,,"POINT (-77.0465633 -11.9093655)"
"1258298957","nan",,,,,"POINT (-77.0545456 -11.9129632)"
"1258298962","nan",,,,,"POINT (-77.0415414 -11.9177426)"
"1258298964","nan",,,,,"POINT (-77.0453758 -11.9061751)"
"1258298965","nan",,,,,"POINT (-77.0504681 -11.9130667)"
"1258298967","traffic_signals",,,,,"POINT (-77.0478236 -11.9152726)"
"1258298973","nan",,,,,"POINT (-77.0558144 -11.9284687)"
"1258298975","nan",,,,,"POINT (-77.0422353 -11.9214847)"
"1258298980","nan",,,,,"POINT (-77.044744 -11.9065247)"
"1258298981","nan",,,,,"POINT (-77.0508887 -11.9177088)"
"1258298982","nan",,,,,"POINT (-77.0557252 -11.9137957)"
"1258298984","nan",,,,,"POINT (-77.0520638 -11.911674)"
"1258298987","nan",,,,,"POINT (-77.0464404 -11.9121437)"
"1258298990","nan",,,,,"POINT (-77.0482576 -11.9093782)"
"1258298991","nan",,,,,"POINT (-77.055932 -11.9108083)"
"1258299001","nan",,,,,"POINT (-77.0433442 -11.9168807)"
"1258299004","nan",,,,,"POINT (-77.043836 -11.9054704)"
"1258299006","nan",,,,,"POINT (-77.0487586 -11.9147482)"
"1258299008","nan",,,,,"POINT (-77.0425525 -11.9184737)"
"1258299011","nan",,,,,"POINT (-77.0449876 -11.9063898)"
"1258299014","nan",,,,,"POINT (-77.0522033 -11.9178896)"
"1258299016","nan",,,,,"POINT (-77.0547159 -11.9164061)"
"1258299020","nan",,,,,"POINT (-77.0484171 -11.9147836)"
"1258299022","nan",,,,,"POINT (-77.0492325 -11.9121352)"
"1258299024","nan",,,,,"POINT (-77.0444514 -11.9186493)"
"1258299032","nan",,,,,"POINT (-77.0552773 -11.9143877)"
"1258299039","nan",,,,,"POINT (-77.0441481 -11.9068544)"
"1258299040","nan",,,,,"POINT (-77.0489099 -11.9157089)"
"1258299041","nan",,,,,"POINT (-77.0569014 -11.9158866)"
"1258299045","nan",,,,,"POINT (-77.0481422 -11.914935)"
"1258299046","nan",,,,,"POINT (-77.0548924 -11.9266883)"
"1258299053","nan",,,,,"POINT (-77.0505275 -11.917913)"
"1258299054","nan",,,,,"POINT (-77.0493089 -11.9112598)"
"1258299055","nan",,,,,"POINT (-77.0523382 -11.915996)"
"1258299058","nan",,,,,"POINT (-77.0335554 -11.9096518)"
"1258299065","nan",,,,,"POINT (-77.0546019 -11.9120829)"
"1258299070","nan",,,,,"POINT (-77.0451925 -11.9164315)"
"1258299073","nan",,,,,"POINT (-77.0492096 -11.9097867)"
"1258299074","nan",,,,,"POINT (-77.0570435 -11.9141007)"
"1258299079","nan",,,,,"POINT (-77.0511451 -11.9190256)"
"1258299080","nan",,,,,"POINT (-77.0426458 -11.9189615)"
"1258299086","nan",,,,,"POINT (-77.048565 -11.911961)"
"1258299087","nan",,,,,"POINT (-77.0517407 -11.9136325)"
"1258299090","nan",,,,,"POINT (-77.0432867 -11.9183628)"
"1258299092","nan",,,,,"POINT (-77.0467526 -11.9086988)"
"1258299093","nan",,,,,"POINT (-77.0443571 -11.9018496)"
"1258299095","nan",,,,,"POINT (-77.0470399 -11.9102253)"
"1258299096","nan",,,,,"POINT (-77.0541405 -11.9131847)"
"1258299104","nan",,,,,"POINT (-77.0471522 -11.9084774)"
"1258299105","nan",,,,,"POINT (-77.0518875 -11.9128752)"
"1258299106","nan",,,,,"POINT (-77.0559106 -11.9131289)"
"1258299107","nan",,,,,"POINT (-77.0500443 -11.9140273)"
"1258299111","nan",,,,,"POINT (-77.0446817 -11.9037937)"
"1258299112","nan",,,,,"POINT (-77.0482028 -11.9150601)"
"1258299114","nan",,,,,"POINT (-77.0447096 -11.9186002)"
"1258299120","nan",,,,,"POINT (-77.0439066 -11.906435)"
"1258299122","nan",,,,,"POINT (-77.051903 -11.9186123)"
"1258299128","nan",,,,,"POINT (-77.0331963 -11.9102656)"
"1258299129","nan",,,,,"POINT (-77.049037 -11.9144427)"
"1258299141","nan",,,,,"POINT (-77.0506464 -11.9123459)"
"1258299144","nan",,,,,"POINT (-77.045332 -11.9165511)"
"1258299150","nan",,,,,"POINT (-77.0494396 -11.9159689)"
"1258299151","nan",,,,,"POINT (-77.0571611 -11.913005)"
"1258299160","nan",,,,,"POINT (-77.044574 -11.9066188)"
"1258299161","nan",,,,,"POINT (-77.0543504 -11.9172878)"
"1258299163","nan",,,,,"POINT (-77.0560283 -11.9105959)"
"1258299167","nan",,,,,"POINT (-77.0475653 -11.9132549)"
"1258299168","nan",,,,,"POINT (-77.0507475 -11.916597)"
"1258299170","nan",,,,,"POINT (-77.0496642 -11.9118957)"
"1258299171","nan",,,,,"POINT (-77.0511791 -11.9160649)"
"1258299172","nan",,,,,"POINT (-77.044631 -11.918151)"
"1258299174","nan",,,,,"POINT (-77.0338967 -11.9090683)"
"1258299181","nan",,,,,"POINT (-77.0560212 -11.9156932)"
"1258299186","nan",,,,,"POINT (-77.0546129 -11.925349)"
"1258299187","nan",,,,,"POINT (-77.0431033 -11.9051218)"
"1258299191","nan",,,,,"POINT (-77.0434419 -11.9174304)"
"1258299192","nan",,,,,"POINT (-77.040732 -11.9161735)"
"1258299194","nan",,,,,"POINT (-77.04621 -11.9117309)"
"1258299201","nan",,,,,"POINT (-77.0473319 -11.9128212)"
"1258299202","nan",,,,,"POINT (-77.0490625 -11.9167849)"
"1258299203","nan",,,,,"POINT (-77.0486958 -11.9121966)"
"1258299204","nan",,,,,"POINT (-77.0518547 -11.9151495)"
"1258299208","nan",,,,,"POINT (-77.0337716 -11.9092822)"
"1258299210","nan",,,,,"POINT (-77.0487962 -11.9123772)"
"1258299212","nan",,,,,"POINT (-77.0432095 -11.9029364)"
"1258299216","nan",,,,,"POINT (-77.0499342 -11.9140882)"
"1258299228","nan",,,,,"POINT (-77.0467333 -11.9114547)"
"1258299230","nan",,,,,"POINT (-77.0507764 -11.9125795)"
"1258299245","nan",,,,,"POINT (-77.0550092 -11.9169205)"
"1258299252","nan",,,,,"POINT (-77.0516812 -11.9182466)"
"1258299253","nan",,,,,"POINT (-77.0562152 -11.9135259)"
"1258299255","nan",,,,,"POINT (-77.0516636 -11.9158011)"
"1258299264","nan",,,,,"POINT (-77.0487646 -11.9132896)"
"1258299269","nan",,,,,"POINT (-77.0428851 -11.9024428)"
"1258299270","nan",,,,,"POINT (-77.0474978 -11.9110513)"
"1258299271","nan",,,,,"POINT (-77.0541868 -11.9144271)"
"1258299273","nan",,,,,"POINT (-77.0445524 -11.9177021)"
"1258299278","traffic_signals",,,,,"POINT (-77.0519556 -11.9257585)"
"1258299280","nan",,,,,"POINT (-77.0460996 -11.9068974)"
"1258299283","nan",,,,,"POINT (-77.0504382 -11.9119751)"
"1258299284","nan",,,,,"POINT (-77.0547277 -11.9120147)"
"1258299300","nan",,,,,"POINT (-77.0485633 -11.9158997)"
"1258299302","nan",,,,,"POINT (-77.0419824 -11.9185774)"
"1258299306","nan",,,,,"POINT (-77.0519184 -11.9162225)"
"1258299312","nan",,,,,"POINT (-77.0474692 -11.9139762)"
"1258299324","nan",,,,,"POINT (-77.054474 -11.9159751)"
"1258299329","nan",,,,,"POINT (-77.0457716 -11.9097639)"
